Customer ID,MonetaryValue,Frequency,Recency,Cluster
17852.0,543.47,3,24,1
17853.0,1596.29,3,43,3
17854.0,757.24,4,98,3
17855.0,208.97,1,8,1
17857.0,1803.2,2,1,3
17860.0,717.39,4,4,3
17861.0,2990.41,10,21,2
17862.0,923.99,3,21,3
17863.0,2585.2,7,5,2
17864.0,321.72,2,21,1
17866.0,805.3000000000001,2,120,1
17867.0,402.85,8,46,3
17868.0,227.15,1,22,1
17869.0,599.78,3,4,1
17870.0,1213.8,2,2,3
17871.0,913.05,4,33,3
17872.0,235.87,1,17,1
17875.0,167.1,1,324,0
17876.0,3424.02,3,35,2
17878.0,999.48,2,31,1
17880.0,366.0,2,275,0
17882.0,291.56,2,15,1
17883.0,324.08,3,175,0
17886.0,703.27,3,73,1
17889.0,545.05,5,10,3
17894.0,1292.39,11,2,2
17897.0,1921.9,8,3,2
17898.0,147.12,2,88,1
17901.0,149.7,2,157,0
17902.0,216.39999999999998,1,182,0
17903.0,381.09000000000003,1,30,1
17905.0,1569.8799999999999,10,9,2
17907.0,291.76,1,276,0
17908.0,1142.47,5,9,3
17909.0,110.05,1,373,0
17910.0,261.7,1,362,0
17912.0,61.54,1,11,1
17915.0,225.78,1,187,0
17916.0,43.87,2,264,0
17918.0,388.44,3,136,1
17919.0,536.28,1,74,1
17921.0,1574.13,6,15,3
17922.0,170.4,1,179,0
17923.0,289.5,2,163,0
17924.0,574.2,2,9,1
17925.0,244.08,1,8,1
17926.0,638.2,3,80,1
17927.0,294.0,1,357,0
17928.0,128.7,1,207,0
17929.0,2239.1,8,23,2
17930.0,2534.74,8,29,2
17933.0,105.99,1,268,0
17934.0,344.90000000000003,1,42,1
17935.0,540.35,5,36,3
17938.0,144.29,1,56,1
17941.0,1128.72,3,226,0
17944.0,74.99,1,59,1
17945.0,359.5,3,332,0
17950.0,947.26,6,1,3
17951.0,627.5400000000001,2,9,1
17952.0,788.46,4,14,3
17953.0,148.67000000000002,1,176,0
17954.0,1616.38,9,3,2
17955.0,392.6,2,291,0
17958.0,465.42,1,364,0
17959.0,140.75,1,228,0
17960.0,61.300000000000004,2,158,0
17962.0,563.5,3,185,0
17963.0,643.16,4,107,3
17964.0,261.76,1,8,1
17966.0,865.49,5,227,0
17967.0,223.42,2,7,1
17968.0,590.4399999999999,4,9,3
17971.0,161.94,1,184,0
17974.0,1035.1,3,17,3
17976.0,321.79,1,8,1
17977.0,1223.31,1,36,1
17978.0,1159.99,4,1,3
17980.0,201.27,1,29,1
17981.0,239.12,1,46,1
17982.0,138.18,1,316,0
17983.0,171.71,1,31,1
17984.0,996.01,4,28,3
17987.0,766.87,4,12,3
17988.0,284.57,6,123,3
17989.0,207.32999999999998,1,15,1
17990.0,896.77,3,16,3
17991.0,205.3,1,227,0
17992.0,252.88,1,25,1
17993.0,225.99,1,253,0
17994.0,1589.1399999999999,7,24,2
17995.0,419.38,2,18,1
17996.0,469.73,3,15,1
17998.0,639.24,3,16,1
17999.0,338.41,2,2,1
18000.0,124.25,1,200,0
18001.0,509.01,4,85,3
18002.0,237.62,4,11,1
18003.0,353.51,1,12,1
18006.0,524.83,3,17,1
18007.0,215.22,1,28,1
18009.0,1896.84,7,178,2
18011.0,410.79,2,9,1
18012.0,115.3,1,359,0
18016.0,476.90000000000003,2,46,1
18017.0,165.0,1,67,1
18018.0,175.85,2,35,1
18020.0,190.48000000000002,1,179,0
18021.0,216.41,2,145,1
18022.0,893.9,4,21,3
18025.0,1177.72,6,15,3
18026.0,2074.07,2,136,3
18028.0,192.05,1,219,0
18029.0,433.77,1,278,0
18031.0,451.3,1,14,1
18034.0,334.67,1,11,1
18035.0,546.34,2,21,1
18036.0,1142.37,8,21,2
18037.0,97.39999999999999,9,57,3
18038.0,141.48,1,192,0
18039.0,548.22,4,10,3
18042.0,116.1,1,177,0
18043.0,287.91,1,2,1
18044.0,1417.01,8,23,2
18046.0,189.63,1,285,0
18047.0,326.09,2,17,1
18048.0,222.64,1,129,1
18049.0,500.5,2,73,1
18050.0,337.66,1,29,1
18051.0,2282.28,7,270,2
18053.0,271.05,2,161,0
18054.0,176.5,1,28,1
18056.0,190.95,1,254,0
18057.0,1168.14,3,29,3
18058.0,603.9,2,177,0
18060.0,1185.46,2,44,3
18062.0,912.15,3,22,3
18063.0,186.60000000000002,2,26,1
18064.0,3667.83,9,82,2
18066.0,1122.4,2,22,3
18069.0,2439.78,6,19,2
18070.0,314.1,1,305,0
18071.0,975.63,5,1,3
18074.0,1019.44,2,9,1
18075.0,3171.54,10,10,2
18076.0,151.49,1,16,1
18077.0,1699.25,8,2,2
18078.0,389.40000000000003,2,61,1
18079.0,590.78,1,127,1
18083.0,463.53,1,33,1
18084.0,704.75,2,19,1
18085.0,955.8000000000001,3,9,3
18089.0,428.45,1,82,1
18090.0,321.9,1,57,1
18091.0,360.85,1,229,0
18093.0,2346.19,4,80,3
18094.0,3374.2200000000003,6,82,2
18095.0,1723.04,3,63,3
18096.0,789.1,3,78,3
18097.0,1965.52,5,21,3
18098.0,527.94,1,32,1
18100.0,451.56,1,186,0
18101.0,399.61,3,10,1
18103.0,105.8,1,185,0
18106.0,1019.16,5,112,3
18107.0,165.88,1,78,1
18108.0,577.8100000000001,2,232,0
18110.0,193.48000000000002,1,47,1
18111.0,405.85,1,225,0
18112.0,420.67,2,54,1
18113.0,76.32000000000001,1,4,1
18115.0,9.700000000000001,1,333,0
18116.0,731.38,5,12,3
18118.0,1068.05,4,5,3
18119.0,180.7,1,3,1
18123.0,92.2,1,149,1
18124.0,102.65,1,108,1
18127.0,209.05,1,39,1
18128.0,399.29,1,173,0
18131.0,222.95999999999998,1,267,0
18132.0,220.13,1,140,1
18134.0,445.0,2,234,0
18135.0,567.71,5,28,3
18136.0,847.03,2,45,1
18137.0,145.99,2,187,0
18140.0,536.41,1,109,1
18141.0,882.47,2,37,1
18144.0,2169.25,8,9,2
18145.0,2748.19,7,18,2
18148.0,112.85000000000001,1,282,0
18149.0,941.88,4,40,3
18151.0,1226.09,4,56,3
18152.0,426.69,1,282,0
18153.0,246.22,1,295,0
18154.0,533.41,3,24,1
18156.0,186.88,1,5,1
18157.0,213.9,1,207,0
18160.0,365.82,1,22,1
18161.0,184.41,1,15,1
18162.0,371.51,1,368,0
18163.0,728.84,1,220,0
18166.0,175.5,1,259,0
18168.0,2538.7599999999998,11,8,2
18170.0,1897.69,6,10,2
18171.0,1206.0,4,106,3
18173.0,589.52,1,248,0
18174.0,58.5,1,239,0
18175.0,176.1,1,311,0
18177.0,875.45,3,196,0
18179.0,754.38,2,158,0
18181.0,821.49,4,36,3
18182.0,291.13,1,99,1
18186.0,329.58,1,358,0
18187.0,724.89,1,267,0
18188.0,1279.55,3,66,3
18189.0,313.49,1,261,0
18190.0,461.16,3,239,0
18191.0,321.59999999999997,1,113,1
18193.0,963.59,2,16,1
18194.0,3188.2000000000003,5,74,2
18195.0,101.16,1,23,1
18196.0,768.64,2,107,1
18197.0,230.1,1,211,0
18199.0,344.75,1,319,0
18201.0,447.53000000000003,1,358,0
18203.0,322.1,3,17,1
18206.0,314.65999999999997,1,189,0
18207.0,544.47,1,135,1
18208.0,360.08,1,201,0
18210.0,147.45,1,18,1
18212.0,298.3,1,313,0
18214.0,1780.34,4,166,3
18215.0,1933.15,4,73,3
18217.0,323.29,2,149,1
18218.0,479.91999999999996,2,232,0
18219.0,1493.1200000000001,8,4,2
18220.0,1616.48,5,30,3
18221.0,383.33,1,26,1
18227.0,295.0,1,120,1
18229.0,3526.81,10,2,2
18230.0,1480.8600000000001,2,14,3
18234.0,179.6,1,187,0
18236.0,913.11,6,24,3
18238.0,270.92,1,151,1
18239.0,588.75,2,8,1
18241.0,913.9,4,51,3
18242.0,1372.72,4,81,3
18243.0,515.78,1,50,1
18244.0,568.64,2,66,1
18246.0,162.72,1,245,0
18247.0,839.73,3,50,3
18252.0,1015.42,5,184,3
18253.0,317.88,1,278,0
18254.0,267.9,1,217,0
18255.0,199.85,1,92,1
18256.0,110.7,1,23,1
18257.0,2247.52,4,82,3
18258.0,2059.67,6,100,2
18259.0,1979.6000000000001,5,2,3
18262.0,428.06,2,29,1
18264.0,603.25,1,134,1
18266.0,251.1,1,70,1
18267.0,269.37,1,308,0
18268.0,1464.73,5,227,3
18269.0,168.6,1,2,1
18270.0,161.4,1,68,1
18271.0,680.85,2,245,0
18272.0,1307.4,3,184,3
18273.0,153.0,1,226,0
18275.0,741.85,2,214,0
18276.0,1320.66,5,28,3
18277.0,1069.67,4,33,3
18278.0,240.3,1,40,1
18279.0,231.33999999999997,1,155,0
18280.0,307.55,1,30,1
18281.0,120.32,1,213,0
18283.0,619.37,6,18,3
18284.0,411.68,1,67,1
18285.0,377.0,1,296,0
18286.0,1246.43,2,112,3
18287.0,2295.71,4,18,3
